  2.45000E+03 -2.50000E+02   1.10609E-02
  2.55000E+03 -2.50000E+02   1.24571E-02
  2.65000E+03 -2.50000E+02   1.40906E-02
  2.75000E+03 -2.50000E+02   2.02190E-02
  2.85000E+03 -2.50000E+02   1.76949E-02
  2.95000E+03 -2.50000E+02   1.41162E-02
  3.05000E+03 -2.50000E+02   1.15432E-02
  3.15000E+03 -2.50000E+02   1.04533E-02
  3.25000E+03 -2.50000E+02   9.70364E-03
  3.35000E+03 -2.50000E+02   1.02227E-02
  3.45000E+03 -2.50000E+02   1.07092E-02
  3.55000E+03 -2.50000E+02   1.16984E-02
  3.65000E+03 -2.50000E+02   1.26939E-02
  3.75000E+03 -2.50000E+02   1.25051E-02
  3.85000E+03 -2.50000E+02   1.26789E-02
  3.95000E+03 -2.50000E+02   1.31039E-02
  5.00000E+01 -3.50000E+02   7.47988E-03
  1.50000E+02 -3.50000E+02   7.42504E-03
  2.50000E+02 -3.50000E+02   7.66858E-03
  3.50000E+02 -3.50000E+02   7.47386E-03
  4.50000E+02 -3.50000E+02   7.77157E-03
  5.50000E+02 -3.50000E+02   8.31574E-03
  6.50000E+02 -3.50000E+02   8.95864E-03
  7.50000E+02 -3.50000E+02   9.98504E-03
  8.50000E+02 -3.50000E+02   1.12776E-02
  9.50000E+02 -3.50000E+02   1.23103E-02
  1.05000E+03 -3.50000E+02   1.19920E-02
  1.15000E+03 -3.50000E+02   1.07355E-02
  1.25000E+03 -3.50000E+02   9.09969E-03
  1.35000E+03 -3.50000E+02   6.71513E-03
  1.45000E+03 -3.50000E+02   8.29373E-03
  1.55000E+03 -3.50000E+02   1.62471E-02
  1.65000E+03 -3.50000E+02   1.44626E-02
  1.75000E+03 -3.50000E+02   4.60421E-03
  1.85000E+03 -3.50000E+02   8.95507E-03
  1.95000E+03 -3.50000E+02   8.39600E-03
  2.05000E+03 -3.50000E+02   3.20843E-03
  2.15000E+03 -3.50000E+02   1.05802E-02
  2.25000E+03 -3.50000E+02   1.25397E-02
  2.35000E+03 -3.50000E+02   1.53710E-02
  2.45000E+03 -3.50000E+02   7.22949E-03
  2.55000E+03 -3.50000E+02   1.07564E-02
  2.65000E+03 -3.50000E+02   1.15395E-02
  2.75000E+03 -3.50000E+02   1.85968E-02
  2.85000E+03 -3.50000E+02   2.12973E-02
  2.95000E+03 -3.50000E+02   1.84858E-02
  3.05000E+03 -3.50000E+02   1.56483E-02
  3.15000E+03 -3.50000E+02   1.26713E-02
  3.25000E+03 -3.50000E+02   1.06943E-02
  3.35000E+03 -3.50000E+02   1.05676E-02
  3.45000E+03 -3.50000E+02   1.07098E-02
  3.55000E+03 -3.50000E+02   1.18548E-02
  3.65000E+03 -3.50000E+02   1.25195E-02
  3.75000E+03 -3.50000E+02   1.23756E-02
  3.85000E+03 -3.50000E+02   1.32208E-02
  3.95000E+03 -3.50000E+02   1.32546E-02
  5.00000E+01 -4.50000E+02   6.75590E-03
  1.50000E+02 -4.50000E+02   6.63639E-03
  2.50000E+02 -4.50000E+02   6.86488E-03
  3.50000E+02 -4.50000E+02   7.42960E-03
  4.50000E+02 -4.50000E+02   7.55170E-03
  5.50000E+02 -4.50000E+02   8.14158E-03
  6.50000E+02 -4.50000E+02   9.35764E-03
  7.50000E+02 -4.50000E+02   1.01300E-02
  8.50000E+02 -4.50000E+02   1.14235E-02
  9.50000E+02 -4.50000E+02   1.11964E-02
  1.05000E+03 -4.50000E+02   9.81893E-03
  1.15000E+03 -4.50000E+02   7.85513E-03
  1.25000E+03 -4.50000E+02   6.49910E-03
  1.35000E+03 -4.50000E+02   6.28037E-03
  1.45000E+03 -4.50000E+02   1.50457E-02
  1.55000E+03 -4.50000E+02   1.13769E-02
  1.65000E+03 -4.50000E+02   1.02988E-02
  1.75000E+03 -4.50000E+02   3.18576E-03
  1.85000E+03 -4.50000E+02   4.39338E-03
  1.95000E+03 -4.50000E+02   7.19190E-03
  2.05000E+03 -4.50000E+02   6.03500E-03
  2.15000E+03 -4.50000E+02   1.23159E-02
  2.25000E+03 -4.50000E+02   1.31091E-02
  2.35000E+03 -4.50000E+02   1.72119E-02
  2.45000E+03 -4.50000E+02   9.28188E-03
  2.55000E+03 -4.50000E+02   8.78072E-03
  2.65000E+03 -4.50000E+02   7.64982E-03
  2.75000E+03 -4.50000E+02   1.30886E-02
  2.85000E+03 -4.50000E+02   2.01156E-02
  2.95000E+03 -4.50000E+02   2.09079E-02
  3.05000E+03 -4.50000E+02   1.97207E-02
  3.15000E+03 -4.50000E+02   1.63041E-02
  3.25000E+03 -4.50000E+02   1.30944E-02
  3.35000E+03 -4.50000E+02   1.19810E-02
  3.45000E+03 -4.50000E+02   1.15063E-02
  3.55000E+03 -4.50000E+02   1.13474E-02
  3.65000E+03 -4.50000E+02   1.13930E-02
  3.75000E+03 -4.50000E+02   1.17617E-02
  3.85000E+03 -4.50000E+02   1.27953E-02
  3.95000E+03 -4.50000E+02   1.30653E-02
  5.00000E+01 -5.50000E+02   6.15427E-03
  1.50000E+02 -5.50000E+02   6.23954E-03
  2.50000E+02 -5.50000E+02   6.65084E-03
  3.50000E+02 -5.50000E+02   7.28159E-03
  4.50000E+02 -5.50000E+02   7.68704E-03
  5.50000E+02 -5.50000E+02   8.44194E-03
  6.50000E+02 -5.50000E+02   1.00777E-02
  7.50000E+02 -5.50000E+02   1.06408E-02
  8.50000E+02 -5.50000E+02   1.06813E-02
  9.50000E+02 -5.50000E+02   9.57269E-03
  1.05000E+03 -5.50000E+02   7.23440E-03
  1.15000E+03 -5.50000E+02   5.25843E-03
  1.25000E+03 -5.50000E+02   6.27500E-03
  1.35000E+03 -5.50000E+02   1.01979E-02
  1.45000E+03 -5.50000E+02   1.46202E-02
  1.55000E+03 -5.50000E+02   1.00890E-02
  1.65000E+03 -5.50000E+02   6.02287E-03
  1.75000E+03 -5.50000E+02   4.39200E-03
  1.85000E+03 -5.50000E+02   2.88547E-03
  1.95000E+03 -5.50000E+02   7.49392E-03
  2.05000E+03 -5.50000E+02   1.33738E-02
  2.15000E+03 -5.50000E+02   1.59527E-02
  2.25000E+03 -5.50000E+02   1.49114E-02
  2.35000E+03 -5.50000E+02   1.25133E-02
  2.45000E+03 -5.50000E+02   9.94657E-03
  2.55000E+03 -5.50000E+02   9.03076E-03
  2.65000E+03 -5.50000E+02   7.23482E-03
  2.75000E+03 -5.50000E+02   8.07611E-03
  2.85000E+03 -5.50000E+02   1.52957E-02
  2.95000E+03 -5.50000E+02   2.03657E-02
  3.05000E+03 -5.50000E+02   2.12536E-02
  3.15000E+03 -5.50000E+02   1.86360E-02
  3.25000E+03 -5.50000E+02   1.58924E-02
  3.35000E+03 -5.50000E+02   1.30793E-02
  3.45000E+03 -5.50000E+02   1.23299E-02
  3.55000E+03 -5.50000E+02   1.11169E-02
  3.65000E+03 -5.50000E+02   1.16858E-02
  3.75000E+03 -5.50000E+02   1.16468E-02
  3.85000E+03 -5.50000E+02   1.15852E-02
  3.95000E+03 -5.50000E+02   1.27650E-02
  5.00000E+01 -6.50000E+02   5.93565E-03
  1.50000E+02 -6.50000E+02   6.34551E-03
  2.50000E+02 -6.50000E+02   6.64281E-03
  3.50000E+02 -6.50000E+02   7.52225E-03
  4.50000E+02 -6.50000E+02   8.42248E-03
  5.50000E+02 -6.50000E+02   9.62460E-03
  6.50000E+02 -6.50000E+02   9.86917E-03
  7.50000E+02 -6.50000E+02   1.06888E-02
  8.50000E+02 -6.50000E+02   9.68358E-03
  9.50000E+02 -6.50000E+02   7.02207E-03
  1.05000E+03 -6.50000E+02   4.62143E-03
  1.15000E+03 -6.50000E+02   5.46402E-03
  1.25000E+03 -6.50000E+02   9.07934E-03
  1.35000E+03 -6.50000E+02   1.29341E-02
  1.45000E+03 -6.50000E+02   1.35909E-02
  1.55000E+03 -6.50000E+02   6.90703E-03
  1.65000E+03 -6.50000E+02   6.93041E-03
  1.75000E+03 -6.50000E+02   5.53635E-03
  1.85000E+03 -6.50000E+02   5.08402E-03
  1.95000E+03 -6.50000E+02   1.01133E-02
  2.05000E+03 -6.50000E+02   2.82655E-02
  2.15000E+03 -6.50000E+02   2.07034E-02
  2.25000E+03 -6.50000E+02   1.78149E-02
  2.35000E+03 -6.50000E+02   1.01539E-02
  2.45000E+03 -6.50000E+02   7.72696E-03
  2.55000E+03 -6.50000E+02   9.48946E-03
  2.65000E+03 -6.50000E+02   7.83196E-03
  2.75000E+03 -6.50000E+02   5.46795E-03
  2.85000E+03 -6.50000E+02   9.47278E-03
  2.95000E+03 -6.50000E+02   1.67191E-02
  3.05000E+03 -6.50000E+02   2.01932E-02
  3.15000E+03 -6.50000E+02   2.05783E-02
  3.25000E+03 -6.50000E+02   1.88970E-02
  3.35000E+03 -6.50000E+02   1.58429E-02
  3.45000E+03 -6.50000E+02   1.36113E-02
  3.55000E+03 -6.50000E+02   1.28150E-02
  3.65000E+03 -6.50000E+02   1.14251E-02
  3.75000E+03 -6.50000E+02   1.13267E-02
  3.85000E+03 -6.50000E+02   1.19594E-02
  3.95000E+03 -6.50000E+02   1.22693E-02
  5.00000E+01 -7.50000E+02   6.32816E-03
  1.50000E+02 -7.50000E+02   6.66574E-03
  2.50000E+02 -7.50000E+02   7.47097E-03
  3.50000E+02 -7.50000E+02   8.31395E-03
  4.50000E+02 -7.50000E+02   9.43317E-03
  5.50000E+02 -7.50000E+02   9.62840E-03
  6.50000E+02 -7.50000E+02   1.06664E-02
  7.50000E+02 -7.50000E+02   9.31488E-03
  8.50000E+02 -7.50000E+02   7.31953E-03
  9.50000E+02 -7.50000E+02   4.82341E-03
  1.05000E+03 -7.50000E+02   4.94116E-03
  1.15000E+03 -7.50000E+02   7.60618E-03
  1.25000E+03 -7.50000E+02   1.19258E-02
  1.35000E+03 -7.50000E+02   1.54869E-02
  1.45000E+03 -7.50000E+02   9.24862E-03
  1.55000E+03 -7.50000E+02   6.03125E-03
  1.65000E+03 -7.50000E+02   1.16169E-02
  1.75000E+03 -7.50000E+02   4.47322E-03
  1.85000E+03 -7.50000E+02   8.00351E-03
  1.95000E+03 -7.50000E+02   1.60082E-02
  2.05000E+03 -7.50000E+02   4.91285E-02
  2.15000E+03 -7.50000E+02   2.88704E-02
  2.25000E+03 -7.50000E+02   2.22840E-02
  2.35000E+03 -7.50000E+02   9.23517E-03
  2.45000E+03 -7.50000E+02   5.87374E-03
  2.55000E+03 -7.50000E+02   7.66115E-03
  2.65000E+03 -7.50000E+02   7.11828E-03
  2.75000E+03 -7.50000E+02   5.73769E-03
  2.85000E+03 -7.50000E+02   6.59905E-03
  2.95000E+03 -7.50000E+02   1.17815E-02
  3.05000E+03 -7.50000E+02   1.67179E-02
  3.15000E+03 -7.50000E+02   1.87019E-02
  3.25000E+03 -7.50000E+02   1.92818E-02
  3.35000E+03 -7.50000E+02   1.78803E-02
  3.45000E+03 -7.50000E+02   1.60817E-02
  3.55000E+03 -7.50000E+02   1.41536E-02
  3.65000E+03 -7.50000E+02   1.27617E-02
  3.75000E+03 -7.50000E+02   1.17183E-02
  3.85000E+03 -7.50000E+02   1.17855E-02
  3.95000E+03 -7.50000E+02   1.09975E-02
  5.00000E+01 -8.50000E+02   6.72449E-03
  1.50000E+02 -8.50000E+02   7.46199E-03
  2.50000E+02 -8.50000E+02   8.31019E-03
  3.50000E+02 -8.50000E+02   9.48959E-03
  4.50000E+02 -8.50000E+02   9.79541E-03
  5.50000E+02 -8.50000E+02   1.00560E-02
  6.50000E+02 -8.50000E+02   9.12802E-03
  7.50000E+02 -8.50000E+02   7.43097E-03
  8.50000E+02 -8.50000E+02   5.69780E-03
  9.50000E+02 -8.50000E+02   5.24558E-03
  1.05000E+03 -8.50000E+02   7.21409E-03
  1.15000E+03 -8.50000E+02   1.06623E-02
  1.25000E+03 -8.50000E+02   1.51648E-02
  1.35000E+03 -8.50000E+02   1.29439E-02
  1.45000E+03 -8.50000E+02   4.75727E-03
  1.55000E+03 -8.50000E+02   1.00268E-02
  1.65000E+03 -8.50000E+02   1.45379E-02
  1.75000E+03 -8.50000E+02   3.73994E-03
  1.85000E+03 -8.50000E+02   8.03536E-03
  1.95000E+03 -8.50000E+02   2.34584E-02
  2.05000E+03 -8.50000E+02   6.86014E-02
  2.15000E+03 -8.50000E+02   3.88038E-02
  2.25000E+03 -8.50000E+02   2.19432E-02
  2.35000E+03 -8.50000E+02   1.01074E-02
  2.45000E+03 -8.50000E+02   4.54382E-03
  2.55000E+03 -8.50000E+02   5.65889E-03
  2.65000E+03 -8.50000E+02   5.87893E-03
  2.75000E+03 -8.50000E+02   5.78432E-03
  2.85000E+03 -8.50000E+02   5.62327E-03
  2.95000E+03 -8.50000E+02   7.91570E-03
  3.05000E+03 -8.50000E+02   1.28656E-02
  3.15000E+03 -8.50000E+02   1.65443E-02
  3.25000E+03 -8.50000E+02   1.87444E-02
  3.35000E+03 -8.50000E+02   1.90349E-02
  3.45000E+03 -8.50000E+02   1.77130E-02
  3.55000E+03 -8.50000E+02   1.54937E-02
  3.65000E+03 -8.50000E+02   1.40062E-02
  3.75000E+03 -8.50000E+02   1.21731E-02
  3.85000E+03 -8.50000E+02   1.18213E-02
  3.95000E+03 -8.50000E+02   1.11064E-02
  5.00000E+01 -9.50000E+02   8.33695E-03
  1.50000E+02 -9.50000E+02   8.55815E-03
  2.50000E+02 -9.50000E+02   9.55451E-03
  3.50000E+02 -9.50000E+02   9.74061E-03
  4.50000E+02 -9.50000E+02   9.67499E-03
  5.50000E+02 -9.50000E+02   9.02930E-03
  6.50000E+02 -9.50000E+02   7.98236E-03
  7.50000E+02 -9.50000E+02   5.82003E-03
  8.50000E+02 -9.50000E+02   5.82093E-03
  9.50000E+02 -9.50000E+02   6.90839E-03
  1.05000E+03 -9.50000E+02   9.15654E-03
  1.15000E+03 -9.50000E+02   1.37308E-02
  1.25000E+03 -9.50000E+02   1.67518E-02
  1.35000E+03 -9.50000E+02   8.71561E-03
  1.45000E+03 -9.50000E+02   3.82710E-03
  1.55000E+03 -9.50000E+02   1.65835E-02
  1.65000E+03 -9.50000E+02   1.43909E-02
  1.75000E+03 -9.50000E+02   3.96521E-03
  1.85000E+03 -9.50000E+02   7.45674E-03
  1.95000E+03 -9.50000E+02   3.34410E-02
  2.05000E+03 -9.50000E+02   8.60778E-02
  2.15000E+03 -9.50000E+02   5.14869E-02
  2.25000E+03 -9.50000E+02   2.17198E-02
  2.35000E+03 -9.50000E+02   1.07420E-02
  2.45000E+03 -9.50000E+02   4.54115E-03
  2.55000E+03 -9.50000E+02   4.81270E-03
  2.65000E+03 -9.50000E+02   5.16286E-03
  2.75000E+03 -9.50000E+02   4.39124E-03
  2.85000E+03 -9.50000E+02   5.07932E-03
  2.95000E+03 -9.50000E+02   6.00554E-03
  3.05000E+03 -9.50000E+02   8.82910E-03
  3.15000E+03 -9.50000E+02   1.20625E-02
  3.25000E+03 -9.50000E+02   1.51707E-02
  3.35000E+03 -9.50000E+02   1.71257E-02
  3.45000E+03 -9.50000E+02   1.72482E-02
  3.55000E+03 -9.50000E+02   1.67193E-02
  3.65000E+03 -9.50000E+02   1.53691E-02
  3.75000E+03 -9.50000E+02   1.37741E-02
  3.85000E+03 -9.50000E+02   1.24912E-02
  3.95000E+03 -9.50000E+02   1.23503E-02
  5.00000E+01 -1.05000E+03   9.02227E-03
  1.50000E+02 -1.05000E+03   9.56814E-03
  2.50000E+02 -1.05000E+03   9.75014E-03
  3.50000E+02 -1.05000E+03   9.28778E-03
  4.50000E+02 -1.05000E+03   9.07057E-03
  5.50000E+02 -1.05000E+03   7.59999E-03
  6.50000E+02 -1.05000E+03   6.78282E-03
  7.50000E+02 -1.05000E+03   6.41414E-03
  8.50000E+02 -1.05000E+03   6.96836E-03
  9.50000E+02 -1.05000E+03   8.76272E-03
  1.05000E+03 -1.05000E+03   1.31856E-02
  1.15000E+03 -1.05000E+03   1.67692E-02
  1.25000E+03 -1.05000E+03   1.34543E-02
  1.35000E+03 -1.05000E+03   3.97667E-03
  1.45000E+03 -1.05000E+03   8.45522E-03
  1.55000E+03 -1.05000E+03   2.06034E-02
  1.65000E+03 -1.05000E+03   1.29078E-02
  1.75000E+03 -1.05000E+03   4.41472E-03
  1.85000E+03 -1.05000E+03   8.63039E-03
  1.95000E+03 -1.05000E+03   4.10289E-02
  2.05000E+03 -1.05000E+03   9.53505E-02
  2.15000E+03 -1.05000E+03   6.28889E-02
  2.25000E+03 -1.05000E+03   2.34074E-02
  2.35000E+03 -1.05000E+03   1.09775E-02
  2.45000E+03 -1.05000E+03   5.37445E-03
  2.55000E+03 -1.05000E+03   4.82240E-03
  2.65000E+03 -1.05000E+03   4.25080E-03
  2.75000E+03 -1.05000E+03   3.83312E-03
  2.85000E+03 -1.05000E+03   4.32979E-03
  2.95000E+03 -1.05000E+03   5.52426E-03
  3.05000E+03 -1.05000E+03   6.77610E-03
  3.15000E+03 -1.05000E+03   8.70562E-03
  3.25000E+03 -1.05000E+03   1.05612E-02
  3.35000E+03 -1.05000E+03   1.36039E-02
  3.45000E+03 -1.05000E+03   1.49998E-02
  3.55000E+03 -1.05000E+03   1.60128E-02
  3.65000E+03 -1.05000E+03   1.57606E-02
  3.75000E+03 -1.05000E+03   1.58274E-02
  3.85000E+03 -1.05000E+03   1.41930E-02
  3.95000E+03 -1.05000E+03   1.29396E-02
  5.00000E+01 -1.15000E+03   9.82969E-03
  1.50000E+02 -1.15000E+03   9.02843E-03
  2.50000E+02 -1.15000E+03   9.43166E-03
  3.50000E+02 -1.15000E+03   8.73198E-03
  4.50000E+02 -1.15000E+03   7.68984E-03
  5.50000E+02 -1.15000E+03   7.04780E-03
  6.50000E+02 -1.15000E+03   6.66322E-03
  7.50000E+02 -1.15000E+03   7.36918E-03
  8.50000E+02 -1.15000E+03   8.60813E-03
  9.50000E+02 -1.15000E+03   1.21081E-02
  1.05000E+03 -1.15000E+03   1.64432E-02
  1.15000E+03 -1.15000E+03   1.56162E-02
  1.25000E+03 -1.15000E+03   8.40979E-03
  1.35000E+03 -1.15000E+03   3.48701E-03
  1.45000E+03 -1.15000E+03   1.48637E-02
  1.55000E+03 -1.15000E+03   2.13098E-02
  1.65000E+03 -1.15000E+03   9.17018E-03
  1.75000E+03 -1.15000E+03   5.90359E-03
  1.85000E+03 -1.15000E+03   1.11435E-02
  1.95000E+03 -1.15000E+03   4.78906E-02
  2.05000E+03 -1.15000E+03   1.02552E-01
  2.15000E+03 -1.15000E+03   7.22415E-02
  2.25000E+03 -1.15000E+03   2.56712E-02
  2.35000E+03 -1.15000E+03   1.13257E-02
  2.45000E+03 -1.15000E+03   6.26362E-03
  2.55000E+03 -1.15000E+03   5.24488E-03
  2.65000E+03 -1.15000E+03   4.59772E-03
  2.75000E+03 -1.15000E+03   3.38768E-03
  2.85000E+03 -1.15000E+03   3.41267E-03
  2.95000E+03 -1.15000E+03   4.31379E-03
  3.05000E+03 -1.15000E+03   6.02129E-03
  3.15000E+03 -1.15000E+03   6.69230E-03
  3.25000E+03 -1.15000E+03   8.57723E-03
  3.35000E+03 -1.15000E+03   1.04420E-02
  3.45000E+03 -1.15000E+03   1.23081E-02
  3.55000E+03 -1.15000E+03   1.33913E-02
  3.65000E+03 -1.15000E+03   1.51507E-02
  3.75000E+03 -1.15000E+03   1.54867E-02
  3.85000E+03 -1.15000E+03   1.56066E-02
  3.95000E+03 -1.15000E+03   1.42700E-02
  5.00000E+01 -1.25000E+03   9.23319E-03
  1.50000E+02 -1.25000E+03   8.97923E-03
  2.50000E+02 -1.25000E+03   8.58495E-03
  3.50000E+02 -1.25000E+03   7.81049E-03
  4.50000E+02 -1.25000E+03   7.29160E-03
  5.50000E+02 -1.25000E+03   7.29603E-03
  6.50000E+02 -1.25000E+03   7.69178E-03
  7.50000E+02 -1.25000E+03   8.64608E-03
  8.50000E+02 -1.25000E+03   1.17132E-02
  9.50000E+02 -1.25000E+03   1.54004E-02
  1.05000E+03 -1.25000E+03   1.68978E-02
  1.15000E+03 -1.25000E+03   1.33405E-02
  1.25000E+03 -1.25000E+03   5.42318E-03
  1.35000E+03 -1.25000E+03   6.47792E-03
  1.45000E+03 -1.25000E+03   1.98340E-02
  1.55000E+03 -1.25000E+03   1.85439E-02
  1.65000E+03 -1.25000E+03   7.64870E-03
  1.75000E+03 -1.25000E+03   7.72844E-03
  1.85000E+03 -1.25000E+03   1.61481E-02
  1.95000E+03 -1.25000E+03   5.27183E-02
  2.05000E+03 -1.25000E+03   1.03408E-01
  2.15000E+03 -1.25000E+03   8.19152E-02
  2.25000E+03 -1.25000E+03   3.02767E-02
  2.35000E+03 -1.25000E+03   1.09728E-02
  2.45000E+03 -1.25000E+03   6.86207E-03
  2.55000E+03 -1.25000E+03   6.23900E-03
  2.65000E+03 -1.25000E+03   4.59481E-03
  2.75000E+03 -1.25000E+03   3.27979E-03
  2.85000E+03 -1.25000E+03   3.14660E-03
  2.95000E+03 -1.25000E+03   3.82059E-03
  3.05000E+03 -1.25000E+03   4.93607E-03
  3.15000E+03 -1.25000E+03   5.87556E-03
  3.25000E+03 -1.25000E+03   6.99155E-03
  3.35000E+03 -1.25000E+03   8.50235E-03
  3.45000E+03 -1.25000E+03   1.00495E-02
  3.55000E+03 -1.25000E+03   1.11505E-02
  3.65000E+03 -1.25000E+03   1.28224E-02
  3.75000E+03 -1.25000E+03   1.42649E-02
  3.85000E+03 -1.25000E+03   1.51641E-02
  3.95000E+03 -1.25000E+03   1.46608E-02
  5.00000E+01 -1.35000E+03   8.49141E-03
  1.50000E+02 -1.35000E+03   7.81581E-03
  2.50000E+02 -1.35000E+03   7.84455E-03
  3.50000E+02 -1.35000E+03   7.45029E-03
  4.50000E+02 -1.35000E+03   7.69763E-03
  5.50000E+02 -1.35000E+03   8.03045E-03
  6.50000E+02 -1.35000E+03   8.75242E-03
  7.50000E+02 -1.35000E+03   1.08236E-02
  8.50000E+02 -1.35000E+03   1.44083E-02
  9.50000E+02 -1.35000E+03   1.68512E-02
  1.05000E+03 -1.35000E+03   1.63025E-02
  1.15000E+03 -1.35000E+03   9.75245E-03
  1.25000E+03 -1.35000E+03   4.60509E-03
  1.35000E+03 -1.35000E+03   1.08570E-02
  1.45000E+03 -1.35000E+03   1.96402E-02
  1.55000E+03 -1.35000E+03   1.50628E-02
  1.65000E+03 -1.35000E+03   6.94528E-03
  1.75000E+03 -1.35000E+03   1.10189E-02
